Time[s] X[mm] Y[mm] a[rad] c11 c12 c13 c21 c22 c23 c31 c32 c33 
59198.1 1276.73 927.32 -0.130807 0.38032 -0.0386459 1.40067e-07 -0.0386459 2.79148 1.96043e-06 1.40067e-07 1.96043e-06 2.59676e-08  
59198.1 1278.48 927.089 -0.130788 0.389015 -0.0397885 1.46059e-07 -0.0397885 2.79164 2.00598e-06 1.46059e-07 2.00598e-06 2.59676e-08  
59198.1 1280.33 926.846 -0.130784 0.398171 -0.0409918 1.52367e-07 -0.0409918 2.7918 2.05394e-06 1.52367e-07 2.05394e-06 2.59676e-08  
59198.1 1282 926.627 -0.131062 0.406438 -0.0420829 1.5807e-07 -0.0420829 2.79196 2.09724e-06 1.5807e-07 2.09724e-06 2.59677e-08  
59198.1 1283.67 926.407 -0.130778 0.414719 -0.0431688 1.63781e-07 -0.0431688 2.79211 2.14062e-06 1.63781e-07 2.14062e-06 2.59677e-08  
59198.1 1285.32 926.189 -0.130812 0.422906 -0.0442453 1.69423e-07 -0.0442453 2.79226 2.18351e-06 1.69423e-07 2.18351e-06 2.59677e-08  
59198.1 1286.99 925.97 -0.13104 0.431179 -0.0453366 1.7513e-07 -0.0453366 2.79241 2.22685e-06 1.7513e-07 2.22685e-06 2.59678e-08  
59198.1 1288.66 925.75 -0.130803 0.439454 -0.0464221 1.80837e-07 -0.0464221 2.79256 2.27019e-06 1.80837e-07 2.27019e-06 2.59678e-08  
59198.1 1290.34 925.528 -0.130797 0.447809 -0.0475202 1.86594e-07 -0.0475202 2.79272 2.31395e-06 1.86594e-07 2.31395e-06 2.59678e-08  
59198.1 1292 925.311 -0.13079 0.456 -0.0485965 1.92238e-07 -0.0485965 2.79287 2.35686e-06 1.92238e-07 2.35686e-06 2.59678e-08  
59198.1 1293.66 925.091 -0.131052 0.464268 -0.0496875 1.97942e-07 -0.0496875 2.79302 2.40017e-06 1.97942e-07 2.40017e-06 2.59678e-08  
59198.1 1295.33 924.871 -0.130776 0.472546 -0.0507729 2.03651e-07 -0.0507729 2.79317 2.44354e-06 2.03651e-07 2.44354e-06 2.59679e-08  
59198.1 1297.05 924.645 -0.130809 0.48106 -0.0518922 2.09518e-07 -0.0518922 2.79333 2.48813e-06 2.09518e-07 2.48813e-06 2.59679e-08  
59198.1 1298.87 924.407 -0.130797 0.490058 -0.0530745 2.15718e-07 -0.0530745 2.7935 2.53527e-06 2.15718e-07 2.53527e-06 2.59679e-08  
59198.1 1300.66 924.17 -0.13104 0.49897 -0.05425 2.21866e-07 -0.05425 2.79366 2.58196e-06 2.21866e-07 2.58196e-06 2.59679e-08  
59198.1 1302.33 923.95 -0.130797 0.507247 -0.0553356 2.27574e-07 -0.0553356 2.79382 2.62531e-06 2.27574e-07 2.62531e-06 2.59679e-08  
59198.1 1303.99 923.733 -0.130788 0.515439 -0.056412 2.33219e-07 -0.056412 2.79397 2.66822e-06 2.33219e-07 2.66822e-06 2.59679e-08  
59199.1 1305.65 923.513 -0.131072 0.523706 -0.057503 2.38922e-07 -0.057503 2.79412 2.71153e-06 2.38922e-07 2.71153e-06 2.5968e-08  
59199.1 1307.44 923.278 -0.131033 0.532548 -0.0586665 2.45027e-07 -0.0586665 2.79429 2.75784e-06 2.45027e-07 2.75784e-06 2.5968e-08  
59199.1 1309.11 923.058 -0.130804 0.54082 -0.0597517 2.50732e-07 -0.0597517 2.79444 2.80118e-06 2.50732e-07 2.80118e-06 2.5968e-08  
59199.1 1311.83 922.694 -0.135058 0.55429 -0.0616372 2.60181e-07 -0.0616372 2.79473 2.87184e-06 2.60181e-07 2.87184e-06 2.59787e-08  
59199.1 1313.5 922.47 -0.130783 0.562597 -0.0626929 2.65998e-07 -0.0626929 2.79487 2.91534e-06 2.65998e-07 2.91534e-06 2.59896e-08  
59199.1 1314.8 922.299 -0.131014 0.569048 -0.0635434 2.7045e-07 -0.0635434 2.79499 2.94916e-06 2.7045e-07 2.94916e-06 2.59896e-08  
59199.1 1316.6 922.063 -0.131035 0.577944 -0.0647146 2.76597e-07 -0.0647146 2.79516 2.9958e-06 2.76597e-07 2.9958e-06 2.59896e-08  
59199.1 1318.48 921.814 -0.130783 0.587293 -0.0659404 2.83049e-07 -0.0659404 2.79533 3.04481e-06 2.83049e-07 3.04481e-06 2.59896e-08  
59199.1 1320.14 921.597 -0.130806 0.595488 -0.0670174 2.88701e-07 -0.0670174 2.79549 3.08778e-06 2.88701e-07 3.08778e-06 2.59896e-08  
59199.1 1321.81 921.377 -0.131037 0.60376 -0.0681082 2.94412e-07 -0.0681082 2.79564 3.13115e-06 2.94412e-07 3.13115e-06 2.59897e-08  
59199.1 1324.03 921.085 -0.130786 0.614767 -0.0695512 3.0201e-07 -0.0695512 2.79585 3.18885e-06 3.0201e-07 3.18885e-06 2.59897e-08  
59199.1 1325.82 920.848 -0.131055 0.623681 -0.0707269 3.08163e-07 -0.0707269 2.79602 3.23559e-06 3.08163e-07 3.23559e-06 2.59897e-08  
59199.1 1327.56 920.62 -0.13078 0.632277 -0.0718537 3.14097e-07 -0.0718537 2.79618 3.28065e-06 3.14097e-07 3.28065e-06 2.59898e-08  
59199.1 1329.42 920.375 -0.131058 0.641505 -0.073071 3.20468e-07 -0.073071 2.79636 3.32903e-06 3.20468e-07 3.32903e-06 2.59898e-08  
59199.1 1331.11 920.152 -0.131043 0.649866 -0.0741713 3.26245e-07 -0.0741713 2.79651 3.37287e-06 3.26245e-07 3.37287e-06 2.59898e-08  
59199.1 1332.77 919.933 -0.130783 0.658138 -0.0752557 3.31955e-07 -0.0752557 2.79667 3.41623e-06 3.31955e-07 3.41623e-06 2.59899e-08  
59199.1 1334.46 919.711 -0.130804 0.666489 -0.0763529 3.37714e-07 -0.0763529 2.79683 3.46001e-06 3.37714e-07 3.46001e-06 2.59899e-08  
59200.1 1336.14 919.489 -0.130777 0.674846 -0.0774503 3.43477e-07 -0.0774503 2.79698 3.50383e-06 3.43477e-07 3.50383e-06 2.59899e-08  
59200.1 1337.83 919.268 -0.130799 0.683196 -0.0785475 3.49236e-07 -0.0785475 2.79714 3.54761e-06 3.49236e-07 3.54761e-06 2.59899e-08  
59200.1 1339.51 919.046 -0.130783 0.691551 -0.0796447 3.54998e-07 -0.0796447 2.7973 3.59141e-06 3.54998e-07 3.59141e-06 2.59899e-08  
59200.1 1341.2 918.824 -0.1308 0.699904 -0.080742 3.60758e-07 -0.080742 2.79746 3.6352e-06 3.60758e-07 3.6352e-06 2.59899e-08  
59200.1 1342.88 918.603 -0.130793 0.708257 -0.0818391 3.66519e-07 -0.0818391 2.79762 3.67899e-06 3.66519e-07 3.67899e-06 2.59899e-08  
59200.1 1344.6 918.377 -0.130819 0.716761 -0.0829565 3.72384e-07 -0.0829565 2.79778 3.72357e-06 3.72384e-07 3.72357e-06 2.59899e-08  
59200.1 1346.37 918.144 -0.131052 0.725525 -0.0841119 3.78435e-07 -0.0841119 2.79795 3.76952e-06 3.78435e-07 3.76952e-06 2.59899e-08  
59200.1 1348.72 917.831 -0.133813 0.737161 -0.0857081 3.8657e-07 -0.0857081 2.79819 3.83059e-06 3.8657e-07 3.83059e-06 2.59944e-08  
59200.1 1351.16 917.506 -0.131039 0.749291 -0.0872701 3.95038e-07 -0.0872701 2.79841 3.89416e-06 3.95038e-07 3.89416e-06 2.5999e-08  
59200.1 1353.1 917.251 -0.131002 0.758878 -0.0885307 4.01663e-07 -0.0885307 2.7986 3.94444e-06 4.01663e-07 3.94444e-06 2.5999e-08  
59200.1 1354.57 917.057 -0.131191 0.766174 -0.0894934 4.06709e-07 -0.0894934 2.79874 3.98271e-06 4.06709e-07 3.98271e-06 2.5999e-08  
59200.1 1356.09 916.856 -0.131239 0.773727 -0.0904891 4.11937e-07 -0.0904891 2.79888 4.02232e-06 4.11937e-07 4.02232e-06 2.5999e-08  
59200.1 1357.75 916.636 -0.131299 0.781958 -0.0915748 4.17637e-07 -0.0915748 2.79904 4.06549e-06 4.17637e-07 4.06549e-06 2.5999e-08  
59200.1 1359.52 916.403 -0.131027 0.790727 -0.092726 4.23703e-07 -0.092726 2.79921 4.11148e-06 4.23703e-07 4.11148e-06 2.5999e-08  
59200.1 1363.01 915.939 -0.133807 0.807978 -0.0950913 4.35766e-07 -0.0950913 2.79957 4.20204e-06 4.35766e-07 4.20204e-06 2.60036e-08  
59200.1 1364.93 915.682 -0.131031 0.817537 -0.0963221 4.42441e-07 -0.0963221 2.79975 4.25216e-06 4.42441e-07 4.25216e-06 2.60082e-08  
59200.1 1366.6 915.462 -0.130796 0.825813 -0.0974069 4.48158e-07 -0.0974069 2.79991 4.29557e-06 4.48158e-07 4.29557e-06 2.60082e-08  
59201.1 1368.25 915.245 -0.130783 0.834004 -0.0984823 4.5381e-07 -0.0984823 2.80007 4.33854e-06 4.5381e-07 4.33854e-06 2.60082e-08  
59201.1 1369.94 915.024 -0.130805 0.842355 -0.0995792 4.59574e-07 -0.0995792 2.80023 4.38236e-06 4.59574e-07 4.38236e-06 2.60082e-08  
59201.1 1371.59 914.806 -0.13078 0.850553 -0.100655 4.65231e-07 -0.100655 2.80039 4.42537e-06 4.65231e-07 4.42537e-06 2.60082e-08  
59201.1 1373.28 914.585 -0.130811 0.858899 -0.101752 4.70991e-07 -0.101752 2.80055 4.46915e-06 4.70991e-07 4.46915e-06 2.60082e-08  
59201.1 1374.96 914.363 -0.130794 0.867256 -0.102849 4.76759e-07 -0.102849 2.80071 4.513e-06 4.76759e-07 4.513e-06 2.60082e-08  
59201.1 1376.61 914.145 -0.13079 0.875447 -0.103924 4.82412e-07 -0.103924 2.80087 4.55597e-06 4.82412e-07 4.55597e-06 2.60082e-08  
59201.1 1378.3 913.924 -0.130803 0.883803 -0.105022 4.88179e-07 -0.105022 2.80103 4.59981e-06 4.88179e-07 4.59981e-06 2.60082e-08  
59201.1 1379.95 913.706 -0.130783 0.891998 -0.106097 4.93834e-07 -0.106097 2.80119 4.6428e-06 4.93834e-07 4.6428e-06 2.60082e-08  
59201.1 1381.64 913.485 -0.13082 0.900344 -0.107194 4.99595e-07 -0.107194 2.80135 4.68659e-06 4.99595e-07 4.68659e-06 2.60082e-08  
59201.1 1383.52 913.237 -0.130791 0.909669 -0.108418 5.0603e-07 -0.108418 2.80153 4.73551e-06 5.0603e-07 4.73551e-06 2.60082e-08  
59201.1 1385.19 913.018 -0.131049 0.91794 -0.109508 5.11744e-07 -0.109508 2.80169 4.7789e-06 5.11744e-07 4.7789e-06 2.60082e-08  
59201.1 1387.65 912.686 -0.137096 0.930111 -0.111258 5.20377e-07 -0.111258 2.80197 4.8429e-06 5.20377e-07 4.8429e-06 2.60299e-08  
59201.1 1390.03 912.365 -0.130807 0.941935 -0.112735 5.28733e-07 -0.112735 2.80218 4.90492e-06 5.28733e-07 4.90492e-06 2.60533e-08  
59201.1 1391.7 912.145 -0.13104 0.950205 -0.113825 5.34457e-07 -0.113825 2.80234 4.94838e-06 5.34457e-07 4.94838e-06 2.60533e-08  
59201.1 1393.58 911.897 -0.131061 0.959518 -0.11505 5.40909e-07 -0.11505 2.80253 4.99733e-06 5.40909e-07 4.99733e-06 2.60533e-08  
59201.1 1395.7 911.618 -0.130784 0.970032 -0.116427 5.48183e-07 -0.116427 2.80273 5.05258e-06 5.48183e-07 5.05258e-06 2.60534e-08  
59201.1 1397.16 911.425 -0.130779 0.977301 -0.117381 5.53209e-07 -0.117381 2.80287 5.09078e-06 5.53209e-07 5.09078e-06 2.60534e-08  
59201.1 1398.55 911.242 -0.131041 0.984194 -0.11829 5.57978e-07 -0.11829 2.80301 5.12701e-06 5.57978e-07 5.12701e-06 2.60534e-08  
59202.1 1400.09 911.039 -0.130791 0.99183 -0.11929 5.63262e-07 -0.11929 2.80316 5.16714e-06 5.63262e-07 5.16714e-06 2.60534e-08  
59202.1 1401.93 910.798 -0.130805 1.00094 -0.120487 5.69563e-07 -0.120487 2.80334 5.21504e-06 5.69563e-07 5.21504e-06 2.60534e-08  
59202.1 1403.6 910.578 -0.131038 1.00922 -0.121577 5.75289e-07 -0.121577 2.8035 5.25852e-06 5.75289e-07 5.25852e-06 2.60535e-08  
59202.1 1405.27 910.358 -0.130814 1.01749 -0.12266 5.81011e-07 -0.12266 2.80366 5.30198e-06 5.81011e-07 5.30198e-06 2.60535e-08  
59202.1 1406.96 910.136 -0.130787 1.02585 -0.123758 5.86792e-07 -0.123758 2.80383 5.34592e-06 5.86792e-07 5.34592e-06 2.60535e-08  
59202.1 1408.62 909.917 -0.131039 1.03412 -0.124847 5.92515e-07 -0.124847 2.80399 5.38939e-06 5.92515e-07 5.38939e-06 2.60535e-08  
59202.1 1410.29 909.697 -0.130806 1.04239 -0.125931 5.98239e-07 -0.125931 2.80415 5.43286e-06 5.98239e-07 5.43286e-06 2.60536e-08  
59202.1 1411.96 909.477 -0.131037 1.05067 -0.127021 6.03966e-07 -0.127021 2.80431 5.47635e-06 6.03966e-07 5.47635e-06 2.60536e-08  
59202.1 1413.63 909.257 -0.130808 1.05894 -0.128105 6.09691e-07 -0.128105 2.80448 5.51983e-06 6.09691e-07 5.51983e-06 2.60536e-08  
59202.1 1415.32 909.036 -0.130787 1.06729 -0.129202 6.15466e-07 -0.129202 2.80464 5.56373e-06 6.15466e-07 5.56373e-06 2.60536e-08  
59202.1 1416.97 908.818 -0.130806 1.07548 -0.130277 6.21127e-07 -0.130277 2.8048 5.60676e-06 6.21127e-07 5.60676e-06 2.60536e-08  
59202.1 1418.64 908.598 -0.131042 1.08376 -0.131367 6.26856e-07 -0.131367 2.80497 5.65027e-06 6.26856e-07 5.65027e-06 2.60537e-08  
59202.1 1420.31 908.379 -0.130793 1.09203 -0.132451 6.32581e-07 -0.132451 2.80513 5.69375e-06 6.32581e-07 5.69375e-06 2.60537e-08  
59202.1 1421.99 908.157 -0.130811 1.10038 -0.133547 6.38354e-07 -0.133547 2.8053 5.73764e-06 6.38354e-07 5.73764e-06 2.60537e-08  
59202.1 1423.66 907.937 -0.131032 1.10866 -0.134637 6.4408e-07 -0.134637 2.80546 5.78112e-06 6.4408e-07 5.78112e-06 2.60537e-08  
59202.1 1425.33 907.717 -0.130771 1.11694 -0.135722 6.49813e-07 -0.135722 2.80562 5.82467e-06 6.49813e-07 5.82467e-06 2.60538e-08  
59202.1 1427.03 907.494 -0.131032 1.12537 -0.136832 6.55643e-07 -0.136832 2.80579 5.86895e-06 6.55643e-07 5.86895e-06 2.60538e-08  
59202.1 1428.76 907.266 -0.130844 1.13394 -0.137956 6.61578e-07 -0.137956 2.80596 5.91402e-06 6.61578e-07 5.91402e-06 2.60538e-08  
59202.1 1430.48 907.039 -0.130796 1.14247 -0.139075 6.67476e-07 -0.139075 2.80613 5.95885e-06 6.67476e-07 5.95885e-06 2.60538e-08  
59203.1 1432.2 906.813 -0.130789 1.15099 -0.140192 6.73364e-07 -0.140192 2.8063 6.00361e-06 6.73364e-07 6.00361e-06 2.60538e-08  
59203.1 1434.88 906.455 -0.135275 1.16425 -0.142053 6.82707e-07 -0.142053 2.8066 6.07342e-06 6.82707e-07 6.07342e-06 2.60657e-08  
59203.1 1436.55 906.232 -0.130784 1.17253 -0.143101 6.88523e-07 -0.143101 2.80676 6.11688e-06 6.88523e-07 6.11688e-06 2.60777e-08  
59203.1 1437.87 906.058 -0.130788 1.17907 -0.14396 6.93053e-07 -0.14396 2.80689 6.15132e-06 6.93053e-07 6.15132e-06 2.60777e-08  
59203.1 1439.5 905.842 -0.131046 1.18719 -0.145029 6.98676e-07 -0.145029 2.80705 6.19402e-06 6.98676e-07 6.19402e-06 2.60777e-08  
59203.1 1441.28 905.608 -0.130784 1.19602 -0.146185 7.04789e-07 -0.146185 2.80723 6.24045e-06 7.04789e-07 6.24045e-06 2.60778e-08  
59203.1 1443.67 905.289 -0.135071 1.20781 -0.147834 7.13094e-07 -0.147834 2.80749 6.30257e-06 7.13094e-07 6.30257e-06 2.60886e-08  
59203.1 1445.89 904.993 -0.130814 1.21882 -0.149231 7.20836e-07 -0.149231 2.8077 6.36045e-06 7.20836e-07 6.36045e-06 2.60993e-08  
59203.1 1447.54 904.775 -0.13078 1.22702 -0.150306 7.26514e-07 -0.150306 2.80787 6.40362e-06 7.26514e-07 6.40362e-06 2.60993e-08  
59203.1 1449.21 904.555 -0.131057 1.23529 -0.151396 7.3225e-07 -0.151396 2.80803 6.44718e-06 7.3225e-07 6.44718e-06 2.60994e-08  
59203.1 1452.07 904.169 -0.137341 1.24946 -0.153439 7.42345e-07 -0.153439 2.80837 6.52195e-06 7.42345e-07 6.52195e-06 2.61228e-08  
59203.1 1454.24 903.876 -0.1308 1.26024 -0.154782 7.49997e-07 -0.154782 2.80857 6.57868e-06 7.49997e-07 6.57868e-06 2.61481e-08  
59203.1 1455.93 903.654 -0.130781 1.26859 -0.155877 7.5579e-07 -0.155877 2.80874 6.62273e-06 7.5579e-07 6.62273e-06 2.61481e-08  
59203.1 1457.65 903.428 -0.130814 1.2771 -0.156994 7.61696e-07 -0.156994 2.80891 6.66762e-06 7.61696e-07 6.66762e-06 2.61481e-08  
59203.1 1459.32 903.208 -0.131031 1.28538 -0.158084 7.67446e-07 -0.158084 2.80908 6.71129e-06 7.67446e-07 6.71129e-06 2.61481e-08  
59203.1 1460.98 902.989 -0.130792 1.29365 -0.159167 7.73189e-07 -0.159167 2.80925 6.75491e-06 7.73189e-07 6.75491e-06 2.61481e-08  
59203.1 1462.65 902.769 -0.131049 1.30192 -0.160257 7.78937e-07 -0.160257 2.80942 6.79856e-06 7.78937e-07 6.79856e-06 2.61482e-08  
59204.1 1464.32 902.549 -0.130784 1.3102 -0.16134 7.84682e-07 -0.16134 2.80958 6.84219e-06 7.84682e-07 6.84219e-06 2.61482e-08  
59204.1 1465.99 902.33 -0.131055 1.31846 -0.162429 7.90426e-07 -0.162429 2.80975 6.88581e-06 7.90426e-07 6.88581e-06 2.61483e-08  
59204.1 1467.66 902.11 -0.130778 1.32674 -0.163512 7.96174e-07 -0.163512 2.80992 6.92947e-06 7.96174e-07 6.92947e-06 2.61483e-08  
59204.1 1469.33 901.89 -0.131078 1.33501 -0.164601 8.01914e-07 -0.164601 2.81009 6.97306e-06 8.01914e-07 6.97306e-06 2.61484e-08  
59204.1 1471.03 901.666 -0.130784 1.34345 -0.165706 8.07778e-07 -0.165706 2.81026 7.01759e-06 8.07778e-07 7.01759e-06 2.61484e-08  
59204.1 1472.68 901.449 -0.130798 1.35164 -0.16678 8.13461e-07 -0.16678 2.81042 7.06079e-06 8.13461e-07 7.06079e-06 2.61484e-08  
59204.1 1474.35 901.229 -0.131062 1.35991 -0.16787 8.19206e-07 -0.16787 2.81059 7.10442e-06 8.19206e-07 7.10442e-06 2.61484e-08  
59204.1 1475.95 901.019 -0.130778 1.36783 -0.168906 8.24705e-07 -0.168906 2.81075 7.14618e-06 8.24705e-07 7.14618e-06 2.61485e-08  
59204.1 1477.49 900.815 -0.131915 1.37545 -0.169923 8.30015e-07 -0.169923 2.81091 7.18638e-06 8.30015e-07 7.18638e-06 2.61493e-08  
59204.1 1478.99 900.614 -0.13476 1.38289 -0.17095 8.35286e-07 -0.17095 2.81108 7.22567e-06 8.35286e-07 7.22567e-06 2.61541e-08  
59204.1 1480.43 900.415 -0.138994 1.39003 -0.171977 8.40486e-07 -0.171977 2.81125 7.26343e-06 8.40486e-07 7.26343e-06 2.61647e-08  
59204.1 1481.77 900.225 -0.143868 1.39663 -0.172964 8.45465e-07 -0.172964 2.81142 7.2984e-06 8.45465e-07 7.2984e-06 2.61787e-08  
59204.1 1483.04 900.036 -0.150208 1.40293 -0.173954 8.50407e-07 -0.173954 2.81159 7.33176e-06 8.50407e-07 7.33176e-06 2.62025e-08  
59204.1 1484.25 899.849 -0.157559 1.40887 -0.17494 8.5531e-07 -0.17494 2.81178 7.36337e-06 8.5531e-07 7.36337e-06 2.62345e-08  
59204.1 1485.48 899.648 -0.166522 1.41493 -0.17601 8.60594e-07 -0.17601 2.81198 7.39569e-06 8.60594e-07 7.39569e-06 2.6282e-08  
59204.1 1486.75 899.428 -0.177563 1.42112 -0.17719 8.66368e-07 -0.17719 2.81223 7.42892e-06 8.66368e-07 7.42892e-06 2.63541e-08  
59204.1 1487.63 899.266 -0.185621 1.42544 -0.178035 8.70637e-07 -0.178035 2.81241 7.45217e-06 8.70637e-07 7.45217e-06 2.63926e-08  
59204.1 1488.64 899.072 -0.193619 1.43038 -0.179041 8.75749e-07 -0.179041 2.81263 7.47881e-06 8.75749e-07 7.47881e-06 2.64304e-08  
59205.1 1489.77 898.845 -0.201188 1.43592 -0.180212 8.81745e-07 -0.180212 2.8129 7.50878e-06 8.81745e-07 7.50878e-06 2.64643e-08  
59205.1 1490.99 898.592 -0.208179 1.44187 -0.181509 8.88448e-07 -0.181509 2.8132 7.54107e-06 8.88448e-07 7.54107e-06 2.64932e-08  
59205.1 1492.3 898.312 -0.21375 1.44825 -0.182926 8.95868e-07 -0.182926 2.81354 7.57572e-06 8.95868e-07 7.57572e-06 2.65116e-08  
59205.1 1493.67 898.011 -0.218293 1.45493 -0.184436 9.03847e-07 -0.184436 2.8139 7.61208e-06 9.03847e-07 7.61208e-06 2.65238e-08  
59205.1 1495.11 897.689 -0.22174 1.46195 -0.18604 9.12396e-07 -0.18604 2.81429 7.65031e-06 9.12396e-07 7.65031e-06 2.65308e-08  
59205.1 1496.59 897.353 -0.223996 1.46917 -0.187696 9.21305e-07 -0.187696 2.8147 7.68962e-06 9.21305e-07 7.68962e-06 2.65339e-08  
59205.1 1498.17 896.992 -0.225212 1.47687 -0.189465 9.30883e-07 -0.189465 2.81513 7.73154e-06 9.30883e-07 7.73154e-06 2.65347e-08  
59205.1 1499.84 896.61 -0.225581 1.48498 -0.191324 9.4101e-07 -0.191324 2.81559 7.77571e-06 9.4101e-07 7.77571e-06 2.65348e-08  
59205.1 1501.48 896.234 -0.22535 1.49297 -0.19315 9.5099e-07 -0.19315 2.81603 7.81922e-06 9.5099e-07 7.81922e-06 2.65348e-08  
59205.1 1503.13 895.854 -0.225347 1.50105 -0.194997 9.61073e-07 -0.194997 2.81648 7.8632e-06 9.61073e-07 7.8632e-06 2.65348e-08  
59205.1 1504.76 895.482 -0.225341 1.50897 -0.196806 9.7095e-07 -0.196806 2.81693 7.90629e-06 9.7095e-07 7.90629e-06 2.65348e-08  
59205.1 1506.42 895.102 -0.225345 1.51705 -0.198654 9.81035e-07 -0.198654 2.81738 7.95029e-06 9.81035e-07 7.95029e-06 2.65348e-08  
59205.1 1508.07 894.722 -0.225326 1.52512 -0.200498 9.91106e-07 -0.200498 2.81783 7.99422e-06 9.91106e-07 7.99422e-06 2.65348e-08  
59205.1 1509.7 894.35 -0.225353 1.53303 -0.202308 1.00098e-06 -0.202308 2.81827 8.03731e-06 1.00098e-06 8.03731e-06 2.65348e-08  
59205.1 1511.35 893.97 -0.225324 1.54112 -0.204155 1.01107e-06 -0.204155 2.81873 8.08131e-06 1.01107e-06 8.08131e-06 2.65348e-08  
59205.1 1513.04 893.583 -0.225358 1.54934 -0.206036 1.02134e-06 -0.206036 2.81919 8.12609e-06 1.02134e-06 8.12609e-06 2.65348e-08  
59205.1 1514.79 893.181 -0.225341 1.55789 -0.207988 1.032e-06 -0.207988 2.81967 8.1726e-06 1.032e-06 8.1726e-06 2.65348e-08  
59205.1 1516.96 892.685 -0.225326 1.56845 -0.210401 1.04517e-06 -0.210401 2.82026 8.23009e-06 1.04517e-06 8.23009e-06 2.65348e-08  
59205.1 1519.05 892.206 -0.225596 1.57861 -0.212729 1.05787e-06 -0.212729 2.82083 8.28542e-06 1.05787e-06 8.28542e-06 2.65349e-08  
59206.1 1520.62 891.846 -0.225331 1.58627 -0.214477 1.06743e-06 -0.214477 2.82126 8.3271e-06 1.06743e-06 8.3271e-06 2.65349e-08  
59206.1 1522.06 891.516 -0.225331 1.59329 -0.216082 1.07619e-06 -0.216082 2.82166 8.36532e-06 1.07619e-06 8.36532e-06 2.65349e-08  
59206.1 1523.6 891.161 -0.225578 1.60082 -0.217807 1.08559e-06 -0.217807 2.82208 8.40633e-06 1.08559e-06 8.40633e-06 2.6535e-08  
59206.1 1526.64 890.455 -0.23163 1.61555 -0.221363 1.10433e-06 -0.221363 2.823 8.48686e-06 1.10433e-06 8.48686e-06 2.65566e-08  
59206.1 1529.26 889.845 -0.225348 1.62838 -0.224211 1.12055e-06 -0.224211 2.82369 8.5566e-06 1.12055e-06 8.5566e-06 2.658e-08  
59206.1 1531.08 889.428 -0.225333 1.63723 -0.226233 1.13161e-06 -0.226233 2.82419 8.60487e-06 1.13161e-06 8.60487e-06 2.658e-08  
59206.1 1533.05 888.976 -0.225351 1.64685 -0.228432 1.14364e-06 -0.228432 2.82473 8.65732e-06 1.14364e-06 8.65732e-06 2.658e-08  
59206.1 1534.7 888.599 -0.225584 1.65485 -0.230265 1.15365e-06 -0.230265 2.82518 8.70098e-06 1.15365e-06 8.70098e-06 2.658e-08  
59206.1 1536.37 888.216 -0.225336 1.663 -0.232125 1.16384e-06 -0.232125 2.82564 8.74541e-06 1.16384e-06 8.74541e-06 2.65801e-08  
59206.1 1538.06 887.829 -0.225352 1.67124 -0.234006 1.17413e-06 -0.234006 2.8261 8.79031e-06 1.17413e-06 8.79031e-06 2.65801e-08  
59206.1 1539.75 887.442 -0.225329 1.67947 -0.235887 1.18442e-06 -0.235887 2.82657 8.83519e-06 1.18442e-06 8.83519e-06 2.65801e-08  
59206.1 1541.5 887.04 -0.225355 1.688 -0.237838 1.19509e-06 -0.237838 2.82705 8.88174e-06 1.19509e-06 8.88174e-06 2.65801e-08  
59206.1 1543.17 886.656 -0.225586 1.69616 -0.239706 1.2053e-06 -0.239706 2.82751 8.92622e-06 1.2053e-06 8.92622e-06 2.65801e-08  
59206.1 1544.81 886.28 -0.225347 1.70415 -0.241529 1.21529e-06 -0.241529 2.82796 8.96979e-06 1.21529e-06 8.96979e-06 2.65801e-08  
59206.1 1546.47 885.9 -0.225337 1.71223 -0.243376 1.22539e-06 -0.243376 2.82842 9.01386e-06 1.22539e-06 9.01386e-06 2.65801e-08  
59206.1 1548.12 885.521 -0.225331 1.7203 -0.24522 1.23548e-06 -0.24522 2.82887 9.05789e-06 1.23548e-06 9.05789e-06 2.65801e-08  
59206.1 1549.76 885.144 -0.225604 1.72829 -0.247051 1.24548e-06 -0.247051 2.82933 9.10148e-06 1.24548e-06 9.10148e-06 2.65802e-08  
59207.1 1551.47 884.752 -0.226335 1.7366 -0.248964 1.2559e-06 -0.248964 2.8298 9.1468e-06 1.2559e-06 9.1468e-06 2.65805e-08  
59207.1 1553.17 884.361 -0.225602 1.74491 -0.250857 1.26631e-06 -0.250857 2.83027 9.19207e-06 1.26631e-06 9.19207e-06 2.65808e-08  
59207.1 1554.81 883.984 -0.225341 1.75291 -0.252683 1.27632e-06 -0.252683 2.83072 9.2357e-06 1.27632e-06 9.2357e-06 2.65808e-08  
59207.1 1556.5 883.598 -0.225337 1.76113 -0.254562 1.2866e-06 -0.254562 2.83118 9.28055e-06 1.2866e-06 9.28055e-06 2.65808e-08  
59207.1 1558.19 883.21 -0.225347 1.76937 -0.256444 1.29689e-06 -0.256444 2.83165 9.32547e-06 1.29689e-06 9.32547e-06 2.65808e-08  
59207.1 1559.86 882.827 -0.225582 1.77752 -0.258309 1.30709e-06 -0.258309 2.83211 9.36991e-06 1.30709e-06 9.36991e-06 2.65809e-08  
59207.1 1561.49 882.453 -0.225334 1.78545 -0.260119 1.31701e-06 -0.260119 2.83256 9.41316e-06 1.31701e-06 9.41316e-06 2.65809e-08  
59207.1 1562.93 882.124 -0.22532 1.79245 -0.261719 1.32576e-06 -0.261719 2.83296 9.45135e-06 1.32576e-06 9.45135e-06 2.65809e-08  
